Name,Asset Serial Number,Make,Model,Odometer,Odometer unit of measure,Odometer Last Reported Time,Sample Meter,Hour meter unit of measure,Sample Date,Fluid Sample,Lab report number,Lifetime Energy Generated Value,Service Meter Unit,Lifetime Energy Generated Timestamp,Lifetime Fuel Consumed Value,Service Meter Unit,Lifetime Fuel Consumed Timestamp,Severity,Recommendation,Odometer Value,Service Meter Unit,Odometer Timestamp,Hours Value,Service Meter Unit,Analysis Date,Last Known Location,Last Known Location Last Reported Time
040-006,7W802675,CAT,777-05,26851.1807488,mi,2024-05-20T12:20:57-06:00,5238.06669045,h,2024-04-18T00:00Z,COMANDO F TRAS DIR,U330-54123-2052,,,,68828.8289168124,usGal,2024-05-20T12:20:57-06:00,Monitor Compartment,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.",,,,0.0,h,2024-05-03T06:26:45-06:00,"Itaituba, Brazil 68180",2024-05-20T12:20:49-06:00
040-006,7W802675,CAT,777-05,26851.1807488,mi,2024-05-20T12:20:57-06:00,5238.06669045,h,2024-04-18T00:00Z,COMANDO F TRAS DIR,U330-54123-2080,,,,68828.8289168124,usGal,2024-05-20T12:20:57-06:00,Monitor Compartment,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.",,,,5008.0,h,2024-05-06T02:18:15-06:00,"Itaituba, Brazil 68180",2024-05-20T12:20:49-06:00
040-006,7W802675,CAT,777-05,26851.1807488,mi,2024-05-20T12:20:57-06:00,5238.06669045,h,2024-04-18T00:00Z,RODA DIANT DIR,U330-54123-2056,,,,68828.8289168124,usGal,2024-05-20T12:20:57-06:00,Monitor Compartment,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.",,,,5008.0,h,2024-05-03T06:27:02-06:00,"Itaituba, Brazil 68180",2024-05-20T12:20:49-06:00
040-006,7W802675,CAT,777-05,26851.1807488,mi,2024-05-20T12:20:57-06:00,5238.06669045,h,2024-04-18T00:00Z,SISTEMA DE DIREÇÃO,U330-54123-2053,,,,68828.8289168124,usGal,2024-05-20T12:20:57-06:00,Monitor Compartment,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.",,,,0.0,h,2024-05-06T01:56:49-06:00,"Itaituba, Brazil 68180",2024-05-20T12:20:49-06:00
040-006,7W802675,CAT,777-05,26851.1807488,mi,2024-05-20T12:20:57-06:00,5238.06669045,h,2024-04-18T00:00Z,RODA DIANT ESQ,U330-54123-2050,,,,68828.8289168124,usGal,2024-05-20T12:20:57-06:00,Monitor Compartment,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.",,,,5008.0,h,2024-05-03T06:26-06:00,"Itaituba, Brazil 68180",2024-05-20T12:20:49-06:00
040-006,7W802675,CAT,777-05,26851.1807488,mi,2024-05-20T12:20:57-06:00,5238.06669045,h,2024-04-18T00:00Z,SISTEMA HIDRÁULICO,U330-54123-2055,,,,68828.8289168124,usGal,2024-05-20T12:20:57-06:00,Monitor Compartment,"Foi possível observar traços de limalhas ferrosas e impurezas na análise visual. Grandes partículas de desgaste podem gerar desgaste abrasivo e causar obstrução prematura de filtros. Código ISO recomendado -/18/15.  Na próxima revisão verificar limalhas no filtro, procedimento de coleta, temperatura de componentes e trocar o filtro de óleo para um filtro de alta eficiência, se aplicável e rodar por 250 horas ou efetuar diálise no óleo.  Trocar o óleo e coletar nova amostra regularmente.  Informar as horas do óleo pois esta informação interfere na avaliação.",,,,0.0,h,2024-05-06T01:58:23-06:00,"Itaituba, Brazil 68180",2024-05-20T12:20:49-06:00
040-006,7W802675,CAT,777-05,26851.1807488,mi,2024-05-20T12:20:57-06:00,5238.06669045,h,2024-04-18T00:00Z,MOTOR,U330-54123-2057,,,,68828.8289168124,usGal,2024-05-20T12:20:57-06:00,Monitor Compartment,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.",,,,0.0,h,2024-05-08T00:26:04-06:00,"Itaituba, Brazil 68180",2024-05-20T12:20:49-06:00
040-006,7W802675,CAT,777-05,26851.1807488,mi,2024-05-20T12:20:57-06:00,5238.06669045,h,2024-04-18T00:00Z,TRANSMISSÃO PS,U330-54123-2054,,,,68828.8289168124,usGal,2024-05-20T12:20:57-06:00,Monitor Compartment,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.  Baixa viscosidade com relação ao tipo de óleo informado.  Verificar o nome/modelo do óleo utilizado para melhor avaliação dos resultados.",,,,0.0,h,2024-05-06T01:57:25-06:00,"Itaituba, Brazil 68180",2024-05-20T12:20:49-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2024-04-17T00:00Z,COMANDO F TRAS DIR,U330-54123-2075,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Informar as horas do óleo pois esta informação interfere na avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,6443.6,h,2024-05-03T06:40:13-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2024-04-17T00:00Z,DIFERENCIAL TRASEIRO,U330-54123-2074,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,Action Required,"O alto teor de Ferro associado aos traços de limalhas ferrosas pode indicar desgaste em engrenagens. O resultado da contagem de partículas é considerado alto para o compartimento. Níveis elevados de contaminação por partículas podem afetar o desempenho do sistema, gerar desgaste abrasivo e danificar componentes. Recomenda-se avaliar e eliminar as possíveis fontes de contaminação. Realize a filtragem da carga de fluido até atingir o nível de limpeza recomendado (ISO 4406 -/18/15). Trocar o óleo e coletar nova amostra regularmente.  Informar o grau de viscosidade do óleo utilizado para melhor avaliação.",,,,6443.6,h,2024-05-06T02:10:26-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2024-04-17T00:00Z,TRANSMISSÃO,U330-54123-2073,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,Monitor Compartment,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.  Baixa viscosidade com relação ao tipo de óleo informado.  Verificar o nome/modelo do óleo utilizado para melhor avaliação dos resultados.",,,,6443.6,h,2024-05-06T02:08:33-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2024-04-17T00:00Z,RODA DIANT DIR,U330-54123-2079,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,Monitor Compartment,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.",,,,6443.6,h,2024-05-06T02:17:43-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2024-04-17T00:00Z,SISTEMA HIDRÁULICO,U330-54123-2077,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,Monitor Compartment,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.  Informar o grau de viscosidade do óleo utilizado para melhor avaliação.",,,,6443.6,h,2024-05-06T02:11:49-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2024-04-17T00:00Z,RODA DIANT ESQ,U330-54123-2078,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,Monitor Compartment,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.",,,,6443.6,h,2024-05-06T02:14:19-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2024-04-17T00:00Z,RADIADOR,U060-54131-9056,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,,,2024-05-16T02:05:34-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2024-04-17T00:00Z,MOTOR,U330-54123-2071,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,Monitor Compartment,"Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível. Essa condição pode causar falha na lubrificação e desgaste dos componentes internos. Os altos valores de oxidação (superaquecimento) e sulfatação indicam degradação do óleo e podem gerar desgaste.  Verificar na inspeção diária excesso de operação em marcha lenta e consumo de óleo motor. Na próxima revisão verificar sistema de injeção,  bomba de transferência e pressão de óleo motor.  Trocar o óleo e coletar nova amostra regularmente.  Informar as horas do óleo pois esta informação interfere na avaliação.",,,,0.0,h,2024-05-07T08:03:39-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
040-004,KYD02700,CAT,777E,27994.0684291,mi,2024-05-07T20:46:17-06:00,6688.601184210001,h,2024-04-17T00:00Z,SISTEMA DE DIREÇÃO,U330-54123-2076,,,,100238.43289629162,usGal,2024-05-07T20:46:17-06:00,Monitor Compartment,"Os teores de Silício e Alumínio sinalizam entrada de poeira, que pode ocasionar desgaste na bomba e grupo de válvulas, indicado pelos níveis de Ferro e Cobre. O resultado da contagem de partículas acima de -/18/15 é considerado alto para sistemas de direção.  Verificar na inspeção diária danos nas vedações e ruídos anormais na bomba. Na próxima revisão verificar limalhas no filtro.  Trocar o óleo e coletar nova amostra regularmente.  Informar as horas do óleo pois esta informação interfere na avaliação.",,,,0.0,h,2024-05-06T05:51:04-06:00,"Itaituba, Brazil 68180",2024-05-07T20:46:17-06:00
050-002,J3D00357,CAT,D9,9307.0812493,mi,2024-05-20T11:58:10-06:00,4939.329229238,h,2024-04-16T00:00Z,TRANSMISSÃO,U330-54136-2511,,,,59828.2099375976,usGal,2024-05-20T03:29:45-06:00,No Action Required,Nível normal de desgaste.   Monitorar nos intervalos regulares.,,,,0.0,h,2024-05-20T02:52:09-06:00,"Itaituba, Brazil 68180",2024-05-20T11:58:10-06:00
050-002,J3D00357,CAT,D9,9307.0812493,mi,2024-05-20T11:58:10-06:00,4939.329229238,h,2024-04-16T00:00Z,TRANSMISSÃO,U330-54123-2022,,,,59828.2099375976,usGal,2024-05-20T03:29:45-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-05-06T01:36:06-06:00,"Itaituba, Brazil 68180",2024-05-20T11:58:10-06:00
055-002,NN500199,CAT,16,15173.9419571,mi,2024-05-19T20:39:19-06:00,5037.735419074,h,2024-04-16T00:00Z,CX COMANDO CÍRCULO,U330-54123-2065,,,,42421.7216080724,usGal,2024-05-19T20:39:19-06:00,Monitor Compartment,"Foi possível observar traços de limalhas ferrosas na análise visual. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas, procedimentos de coleta e desgaste de componentes. É indicado realizar descontaminação por “flushing” ou filtragem do óleo.  Trocar o óleo e coletar nova amostra regularmente.  Informar as horas do óleo pois esta informação interfere na avaliação.",,,,4567.8,h,2024-05-03T08:58:10-06:00,"Itaituba, Brazil 68180",2024-05-19T20:39:19-06:00
055-002,NN500199,CAT,16,15173.9419571,mi,2024-05-19T20:39:19-06:00,5037.735419074,h,2024-04-16T00:00Z,TRANSMISSÃO DIFER,U330-54123-2064,,,,42421.7216080724,usGal,2024-05-19T20:39:19-06:00,Monitor Compartment,"O teor de Cobre pode indicar possíveis desgastes em mancais, buchas e discos de fricção.  Verificar na inspeção diária ruídos anormais e dificuldade na troca de marcha. Na próxima revisão verificar presença de limalhas. Avaliar modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Informar as horas do óleo pois esta informação interfere na avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,4567.8,h,2024-05-06T02:05:30-06:00,"Itaituba, Brazil 68180",2024-05-19T20:39:19-06:00
055-002,NN500199,CAT,16,15173.9419571,mi,2024-05-19T20:39:19-06:00,5037.735419074,h,2024-04-16T00:00Z,TANDEM DIREITO,U330-54123-2061,,,,42421.7216080724,usGal,2024-05-19T20:39:19-06:00,Monitor Compartment,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.  Baixa viscosidade com relação ao tipo de óleo informado.  Verificar o nome/modelo do óleo utilizado para melhor avaliação dos resultados.",,,,4567.8,h,2024-05-06T02:03:46-06:00,"Itaituba, Brazil 68180",2024-05-19T20:39:19-06:00
055-002,NN500199,CAT,16,15173.9419571,mi,2024-05-19T20:39:19-06:00,5037.735419074,h,2024-04-16T00:00Z,SISTEMA HIDRÁULICO,U330-54123-2058,,,,42421.7216080724,usGal,2024-05-19T20:39:19-06:00,Monitor Compartment,"Nível normal de desgaste.   Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.",,,,0.0,h,2024-05-06T01:23:37-06:00,"Itaituba, Brazil 68180",2024-05-19T20:39:19-06:00
055-002,NN500199,CAT,16,15173.9419571,mi,2024-05-19T20:39:19-06:00,5037.735419074,h,2024-04-16T00:00Z,RODA DIANT ESQ,U330-54123-2060,,,,42421.7216080724,usGal,2024-05-19T20:39:19-06:00,Monitor Compartment,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.  Alta viscosidade com relação ao tipo de óleo informado.  Verificar o nome/modelo do óleo utilizado para melhor avaliação dos resultados.",,,,4567.8,h,2024-05-06T02:00:12-06:00,"Itaituba, Brazil 68180",2024-05-19T20:39:19-06:00
050-002,J3D00357,CAT,D9,9307.0812493,mi,2024-05-20T11:58:10-06:00,4939.329229238,h,2024-04-16T00:00Z,SISTEMA HIDRÁULICO,U330-54123-2023,,,,59828.2099375976,usGal,2024-05-20T03:29:45-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-05-06T01:36:29-06:00,"Itaituba, Brazil 68180",2024-05-20T11:58:10-06:00
050-002,J3D00357,CAT,D9,9307.0812493,mi,2024-05-20T11:58:10-06:00,4939.329229238,h,2024-04-16T00:00Z,COMANDO F TRAS ESQ,U330-54123-2019,,,,59828.2099375976,usGal,2024-05-20T03:29:45-06:00,Action Required,"Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste em engrenagens e rolamentos, evidenciado pelos teores de Ferro e Cromo associado aos traços de limalhas ferrosas. Verificar imediatamente danos nas vedações, ruídos anormais e presença de limalhas.  Coletar nova amostra na metade do período normal de coleta.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,0.0,h,2024-05-06T01:35:01-06:00,"Itaituba, Brazil 68180",2024-05-20T11:58:10-06:00
